GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars)
1400000US06077005501,06077005501,"Census Tract 55.01, San Joaquin County, California",42031,16849
1400000US06077005502,06077005502,"Census Tract 55.02, San Joaquin County, California",106959,14003
1400000US06079010002,06079010002,"Census Tract 100.02, San Luis Obispo County, California",73958,14501
1400000US06079010016,06079010016,"Census Tract 100.16, San Luis Obispo County, California",61406,13791
1400000US06079010101,06079010101,"Census Tract 101.01, San Luis Obispo County, California",74583,16834
1400000US06079010102,06079010102,"Census Tract 101.02, San Luis Obispo County, California",45236,7988
1400000US06079010201,06079010201,"Census Tract 102.01, San Luis Obispo County, California",75331,10519
1400000US06079010202,06079010202,"Census Tract 102.02, San Luis Obispo County, California",69316,10742
1400000US06079010204,06079010204,"Census Tract 102.04, San Luis Obispo County, California",52270,9304
1400000US06079010205,06079010205,"Census Tract 102.05, San Luis Obispo County, California",65371,5841
1400000US06079010300,06079010300,"Census Tract 103, San Luis Obispo County, California",80455,10713
1400000US06079010403,06079010403,"Census Tract 104.03, San Luis Obispo County, California",61144,6798
1400000US06079010404,06079010404,"Census Tract 104.04, San Luis Obispo County, California",66806,10701
1400000US06079010503,06079010503,"Census Tract 105.03, San Luis Obispo County, California",52699,11828
1400000US06079010504,06079010504,"Census Tract 105.04, San Luis Obispo County, California",57863,9348
1400000US06079010602,06079010602,"Census Tract 106.02, San Luis Obispo County, California",51302,8689
1400000US06079010603,06079010603,"Census Tract 106.03, San Luis Obispo County, California",39167,14893
1400000US06079010701,06079010701,"Census Tract 107.01, San Luis Obispo County, California",62415,9520
1400000US06079010703,06079010703,"Census Tract 107.03, San Luis Obispo County, California",42825,5232
1400000US06079010707,06079010707,"Census Tract 107.07, San Luis Obispo County, California",62113,10930
1400000US06079010901,06079010901,"Census Tract 109.01, San Luis Obispo County, California",4607,2394
1400000US06079010902,06079010902,"Census Tract 109.02, San Luis Obispo County, California",22222,8472
1400000US06079011001,06079011001,"Census Tract 110.01, San Luis Obispo County, California",57955,11900
1400000US06079011002,06079011002,"Census Tract 110.02, San Luis Obispo County, California",42788,17491
1400000US06079011101,06079011101,"Census Tract 111.01, San Luis Obispo County, California",38723,5461
1400000US06079011102,06079011102,"Census Tract 111.02, San Luis Obispo County, California",49526,8318
1400000US06079011103,06079011103,"Census Tract 111.03, San Luis Obispo County, California",44400,9316
1400000US06079011200,06079011200,"Census Tract 112, San Luis Obispo County, California",39206,8089
1400000US06079011300,06079011300,"Census Tract 113, San Luis Obispo County, California",68289,11486
1400000US06079011400,06079011400,"Census Tract 114, San Luis Obispo County, California",-,**
1400000US06079011501,06079011501,"Census Tract 115.01, San Luis Obispo County, California",49926,10155
1400000US06079011503,06079011503,"Census Tract 115.03, San Luis Obispo County, California",98274,17926
1400000US06079011504,06079011504,"Census Tract 115.04, San Luis Obispo County, California",76167,25010
1400000US06079011600,06079011600,"Census Tract 116, San Luis Obispo County, California",79279,26502
1400000US06079011701,06079011701,"Census Tract 117.01, San Luis Obispo County, California",78827,11206
1400000US06079011704,06079011704,"Census Tract 117.04, San Luis Obispo County, California",55859,12554
1400000US06079011800,06079011800,"Census Tract 118, San Luis Obispo County, California",85236,14377
1400000US06079011901,06079011901,"Census Tract 119.01, San Luis Obispo County, California",49275,9146
1400000US06079011902,06079011902,"Census Tract 119.02, San Luis Obispo County, California",58462,5451
1400000US06079012000,06079012000,"Census Tract 120, San Luis Obispo County, California",48317,5367
1400000US06079012102,06079012102,"Census Tract 121.02, San Luis Obispo County, California",55193,10992
1400000US06079012200,06079012200,"Census Tract 122, San Luis Obispo County, California",49235,4451
1400000US06079012302,06079012302,"Census Tract 123.02, San Luis Obispo County, California",76856,19949
1400000US06079012304,06079012304,"Census Tract 123.04, San Luis Obispo County, California",70862,13858
1400000US06079012401,06079012401,"Census Tract 124.01, San Luis Obispo County, California",59113,6143
1400000US06079012402,06079012402,"Census Tract 124.02, San Luis Obispo County, California",56366,9587
1400000US06079012502,06079012502,"Census Tract 125.02, San Luis Obispo County, California",57000,8454
1400000US06079012503,06079012503,"Census Tract 125.03, San Luis Obispo County, California",42690,7718
1400000US06079012505,06079012505,"Census Tract 125.05, San Luis Obispo County, California",86641,14417
1400000US06079012600,06079012600,"Census Tract 126, San Luis Obispo County, California",71689,12865
1400000US06079012702,06079012702,"Census Tract 127.02, San Luis Obispo County, California",70179,16742
1400000US06079012704,06079012704,"Census Tract 127.04, San Luis Obispo County, California",74263,18766
1400000US06079012800,06079012800,"Census Tract 128, San Luis Obispo County, California",22750,35939
1400000US06079012900,06079012900,"Census Tract 129, San Luis Obispo County, California",78405,5244
1400000US06079013000,06079013000,"Census Tract 130, San Luis Obispo County, California",53947,22404
1400000US06079990000,06079990000,"Census Tract 9900, San Luis Obispo County, California",-,**
1400000US06081600100,06081600100,"Census Tract 6001, San Mateo County, California",77339,13947
1400000US06081600200,06081600200,"Census Tract 6002, San Mateo County, California",66500,7962
1400000US06081600300,06081600300,"Census Tract 6003, San Mateo County, California",90833,22259
1400000US06081600401,06081600401,"Census Tract 6004.01, San Mateo County, California",96250,19592
1400000US06081600402,06081600402,"Census Tract 6004.02, San Mateo County, California",71098,12063
1400000US06081600500,06081600500,"Census Tract 6005, San Mateo County, California",87645,6832
1400000US06081600600,06081600600,"Census Tract 6006, San Mateo County, California",74583,13917
1400000US06081600700,06081600700,"Census Tract 6007, San Mateo County, California",69507,7713
1400000US06081600800,06081600800,"Census Tract 6008, San Mateo County, California",48929,5892
1400000US06081600900,06081600900,"Census Tract 6009, San Mateo County, California",85189,21129
1400000US06081601000,06081601000,"Census Tract 6010, San Mateo County, California",101875,14424
1400000US06081601100,06081601100,"Census Tract 6011, San Mateo County, California",91135,8902
1400000US06081601200,06081601200,"Census Tract 6012, San Mateo County, California",76813,30504
1400000US06081601300,06081601300,"Census Tract 6013, San Mateo County, California",53505,8318
1400000US06081601400,06081601400,"Census Tract 6014, San Mateo County, California",73636,10964
1400000US06081601501,06081601501,"Census Tract 6015.01, San Mateo County, California",91000,16704
1400000US06081601502,06081601502,"Census Tract 6015.02, San Mateo County, California",53924,7044
1400000US06081601601,06081601601,"Census Tract 6016.01, San Mateo County, California",70938,4699
1400000US06081601603,06081601603,"Census Tract 6016.03, San Mateo County, California",101000,12513
1400000US06081601604,06081601604,"Census Tract 6016.04, San Mateo County, California",88438,10054
1400000US06081601605,06081601605,"Census Tract 6016.05, San Mateo County, California",91774,10097
1400000US06081601700,06081601700,"Census Tract 6017, San Mateo County, California",91875,8764
1400000US06081601800,06081601800,"Census Tract 6018, San Mateo County, California",88248,5036
1400000US06081601901,06081601901,"Census Tract 6019.01, San Mateo County, California",74483,9256
1400000US06081601902,06081601902,"Census Tract 6019.02, San Mateo County, California",70523,9196
1400000US06081602000,06081602000,"Census Tract 6020, San Mateo County, California",91186,10744
1400000US06081602100,06081602100,"Census Tract 6021, San Mateo County, California",59310,7243
1400000US06081602200,06081602200,"Census Tract 6022, San Mateo County, California",49940,10337
1400000US06081602300,06081602300,"Census Tract 6023, San Mateo County, California",74761,6015
1400000US06081602400,06081602400,"Census Tract 6024, San Mateo County, California",87637,11566
1400000US06081602500,06081602500,"Census Tract 6025, San Mateo County, California",110476,16106
1400000US06081602600,06081602600,"Census Tract 6026, San Mateo County, California",91161,15302
1400000US06081602700,06081602700,"Census Tract 6027, San Mateo County, California",88857,17279
1400000US06081602800,06081602800,"Census Tract 6028, San Mateo County, California",92969,15683
1400000US06081602900,06081602900,"Census Tract 6029, San Mateo County, California",95977,18716
1400000US06081603000,06081603000,"Census Tract 6030, San Mateo County, California",76214,20298
1400000US06081603100,06081603100,"Census Tract 6031, San Mateo County, California",128705,15304
1400000US06081603200,06081603200,"Census Tract 6032, San Mateo County, California",112875,16574
1400000US06081603300,06081603300,"Census Tract 6033, San Mateo County, California",97373,9464
1400000US06081603400,06081603400,"Census Tract 6034, San Mateo County, California",91890,28412
1400000US06081603700,06081603700,"Census Tract 6037, San Mateo County, California",91250,20050
1400000US06081603801,06081603801,"Census Tract 6038.01, San Mateo County, California",53839,12931
1400000US06081603802,06081603802,"Census Tract 6038.02, San Mateo County, California",84943,11211
1400000US06081603900,06081603900,"Census Tract 6039, San Mateo County, California",95442,14253
1400000US06081604000,06081604000,"Census Tract 6040, San Mateo County, California",102833,14166
1400000US06081604101,06081604101,"Census Tract 6041.01, San Mateo County, California",64591,9754
1400000US06081604102,06081604102,"Census Tract 6041.02, San Mateo County, California",63548,7260
1400000US06081604200,06081604200,"Census Tract 6042, San Mateo County, California",74136,11930
1400000US06081604400,06081604400,"Census Tract 6044, San Mateo County, California",86131,17496
1400000US06081604500,06081604500,"Census Tract 6045, San Mateo County, California",86591,20054
1400000US06081604600,06081604600,"Census Tract 6046, San Mateo County, California",109605,16120
1400000US06081604700,06081604700,"Census Tract 6047, San Mateo County, California",107045,16395
1400000US06081604800,06081604800,"Census Tract 6048, San Mateo County, California",84091,9975
1400000US06081604900,06081604900,"Census Tract 6049, San Mateo County, California",94722,11633
1400000US06081605000,06081605000,"Census Tract 6050, San Mateo County, California",130013,16550
1400000US06081605100,06081605100,"Census Tract 6051, San Mateo County, California",88833,12078
1400000US06081605200,06081605200,"Census Tract 6052, San Mateo County, California",141477,30070
1400000US06081605300,06081605300,"Census Tract 6053, San Mateo County, California",102986,20197
1400000US06081605400,06081605400,"Census Tract 6054, San Mateo County, California",72835,18621
1400000US06081605500,06081605500,"Census Tract 6055, San Mateo County, California",75629,7692
1400000US06081605600,06081605600,"Census Tract 6056, San Mateo County, California","250,000+",***
1400000US06081605700,06081605700,"Census Tract 6057, San Mateo County, California",245909,35257
1400000US06081605800,06081605800,"Census Tract 6058, San Mateo County, California",168750,38811
1400000US06081605900,06081605900,"Census Tract 6059, San Mateo County, California",73456,8696
1400000US06081606000,06081606000,"Census Tract 6060, San Mateo County, California",71136,11964
1400000US06081606100,06081606100,"Census Tract 6061, San Mateo County, California",78971,18926
1400000US06081606200,06081606200,"Census Tract 6062, San Mateo County, California",68750,14609
1400000US06081606300,06081606300,"Census Tract 6063, San Mateo County, California",74531,17223
1400000US06081606400,06081606400,"Census Tract 6064, San Mateo County, California",80946,9270
1400000US06081606500,06081606500,"Census Tract 6065, San Mateo County, California",160833,20496
1400000US06081606600,06081606600,"Census Tract 6066, San Mateo County, California",111250,23988
1400000US06081606700,06081606700,"Census Tract 6067, San Mateo County, California",137981,26495
1400000US06081606800,06081606800,"Census Tract 6068, San Mateo County, California",116964,17031
1400000US06081606900,06081606900,"Census Tract 6069, San Mateo County, California",127750,16098
1400000US06081607000,06081607000,"Census Tract 6070, San Mateo County, California",123241,26984
1400000US06081607100,06081607100,"Census Tract 6071, San Mateo County, California",121136,29233
1400000US06081607200,06081607200,"Census Tract 6072, San Mateo County, California",71311,9009
1400000US06081607300,06081607300,"Census Tract 6073, San Mateo County, California",123594,23136
1400000US06081607400,06081607400,"Census Tract 6074, San Mateo County, California",79028,15559
1400000US06081607500,06081607500,"Census Tract 6075, San Mateo County, California",97708,12170
1400000US06081607600,06081607600,"Census Tract 6076, San Mateo County, California",100357,11668
1400000US06081607701,06081607701,"Census Tract 6077.01, San Mateo County, California",90729,11469
1400000US06081607702,06081607702,"Census Tract 6077.02, San Mateo County, California",91827,19219
1400000US06081607800,06081607800,"Census Tract 6078, San Mateo County, California",105932,9261
1400000US06081607900,06081607900,"Census Tract 6079, San Mateo County, California",115335,11474
1400000US06081608001,06081608001,"Census Tract 6080.01, San Mateo County, California",114297,15335
1400000US06081608002,06081608002,"Census Tract 6080.02, San Mateo County, California",126447,15577
1400000US06081608004,06081608004,"Census Tract 6080.04, San Mateo County, California",108250,16474
1400000US06081608013,06081608013,"Census Tract 6080.13, San Mateo County, California",128250,33043
1400000US06081608023,06081608023,"Census Tract 6080.23, San Mateo County, California",117692,27161
1400000US06081608100,06081608100,"Census Tract 6081, San Mateo County, California",89412,17699
1400000US06081608200,06081608200,"Census Tract 6082, San Mateo County, California",126034,14966
1400000US06081608300,06081608300,"Census Tract 6083, San Mateo County, California",117321,18786
1400000US06081608400,06081608400,"Census Tract 6084, San Mateo County, California",86089,14918
1400000US06081608501,06081608501,"Census Tract 6085.01, San Mateo County, California",97959,19719
1400000US06081608502,06081608502,"Census Tract 6085.02, San Mateo County, California",94600,10497
1400000US06081608600,06081608600,"Census Tract 6086, San Mateo County, California",85341,16613
1400000US06081608700,06081608700,"Census Tract 6087, San Mateo County, California",126156,22328
1400000US06081608800,06081608800,"Census Tract 6088, San Mateo County, California",141944,22457
1400000US06081608900,06081608900,"Census Tract 6089, San Mateo County, California",93565,19560
1400000US06081609000,06081609000,"Census Tract 6090, San Mateo County, California",85698,6717
1400000US06081609100,06081609100,"Census Tract 6091, San Mateo County, California",92500,27856
1400000US06081609201,06081609201,"Census Tract 6092.01, San Mateo County, California",87476,26234
1400000US06081609202,06081609202,"Census Tract 6092.02, San Mateo County, California",71716,10877
1400000US06081609300,06081609300,"Census Tract 6093, San Mateo County, California",133667,16408
1400000US06081609400,06081609400,"Census Tract 6094, San Mateo County, California",175357,39735
1400000US06081609500,06081609500,"Census Tract 6095, San Mateo County, California",148693,18913
1400000US06081609601,06081609601,"Census Tract 6096.01, San Mateo County, California",109628,33804
1400000US06081609602,06081609602,"Census Tract 6096.02, San Mateo County, California",123462,20387
1400000US06081609603,06081609603,"Census Tract 6096.03, San Mateo County, California",141432,12259
1400000US06081609700,06081609700,"Census Tract 6097, San Mateo County, California",154143,15003
1400000US06081609800,06081609800,"Census Tract 6098, San Mateo County, California",126019,20305
1400000US06081609900,06081609900,"Census Tract 6099, San Mateo County, California",155357,20580
1400000US06081610000,06081610000,"Census Tract 6100, San Mateo County, California",89268,13097
1400000US06081610100,06081610100,"Census Tract 6101, San Mateo County, California",74833,8267
1400000US06081610201,06081610201,"Census Tract 6102.01, San Mateo County, California",45508,7681
1400000US06081610202,06081610202,"Census Tract 6102.02, San Mateo County, California",41087,3439
1400000US06081610203,06081610203,"Census Tract 6102.03, San Mateo County, California",42623,3661
1400000US06081610302,06081610302,"Census Tract 6103.02, San Mateo County, California",52917,13741
1400000US06081610303,06081610303,"Census Tract 6103.03, San Mateo County, California",140658,16943
1400000US06081610304,06081610304,"Census Tract 6103.04, San Mateo County, California",113810,19491
1400000US06081610400,06081610400,"Census Tract 6104, San Mateo County, California",64477,9648
1400000US06081610500,06081610500,"Census Tract 6105, San Mateo County, California",51448,11762
1400000US06081610601,06081610601,"Census Tract 6106.01, San Mateo County, California",48952,9821
1400000US06081610602,06081610602,"Census Tract 6106.02, San Mateo County, California",116449,17364
1400000US06081610700,06081610700,"Census Tract 6107, San Mateo County, California",67829,11298
1400000US06081610800,06081610800,"Census Tract 6108, San Mateo County, California",54294,7023
1400000US06081610900,06081610900,"Census Tract 6109, San Mateo County, California",63910,9657
1400000US06081611000,06081611000,"Census Tract 6110, San Mateo County, California",84167,10629
1400000US06081611100,06081611100,"Census Tract 6111, San Mateo County, California",135899,24375
1400000US06081611200,06081611200,"Census Tract 6112, San Mateo County, California",125577,9807
1400000US06081611300,06081611300,"Census Tract 6113, San Mateo County, California",119063,14203
1400000US06081611400,06081611400,"Census Tract 6114, San Mateo County, California","250,000+",***
1400000US06081611500,06081611500,"Census Tract 6115, San Mateo County, California",225833,47034
1400000US06081611600,06081611600,"Census Tract 6116, San Mateo County, California",140000,26200
1400000US06081611700,06081611700,"Census Tract 6117, San Mateo County, California",54250,9425
1400000US06081611800,06081611800,"Census Tract 6118, San Mateo County, California",64236,11331
1400000US06081611900,06081611900,"Census Tract 6119, San Mateo County, California",67699,10453
1400000US06081612000,06081612000,"Census Tract 6120, San Mateo County, California",54364,9963
1400000US06081612100,06081612100,"Census Tract 6121, San Mateo County, California",46332,6714
1400000US06081612500,06081612500,"Census Tract 6125, San Mateo County, California",117788,8535
1400000US06081612600,06081612600,"Census Tract 6126, San Mateo County, California",101781,14990
1400000US06081612700,06081612700,"Census Tract 6127, San Mateo County, California",212045,41144
1400000US06081612800,06081612800,"Census Tract 6128, San Mateo County, California",225147,29260
1400000US06081612900,06081612900,"Census Tract 6129, San Mateo County, California",164205,14162
1400000US06081613000,06081613000,"Census Tract 6130, San Mateo County, California",160556,23018
1400000US06081613200,06081613200,"Census Tract 6132, San Mateo County, California",182014,26916
1400000US06081613300,06081613300,"Census Tract 6133, San Mateo County, California",200833,84811
1400000US06081613400,06081613400,"Census Tract 6134, San Mateo County, California",186364,45263
1400000US06081613501,06081613501,"Census Tract 6135.01, San Mateo County, California",93897,14755
1400000US06081613502,06081613502,"Census Tract 6135.02, San Mateo County, California",111458,21599
1400000US06081613600,06081613600,"Census Tract 6136, San Mateo County, California",106918,26870
1400000US06081613700,06081613700,"Census Tract 6137, San Mateo County, California",102695,15123
1400000US06081613800,06081613800,"Census Tract 6138, San Mateo County, California",86908,11726
1400000US06081613900,06081613900,"Census Tract 6139, San Mateo County, California",115150,14514
1400000US06081614000,06081614000,"Census Tract 6140, San Mateo County, California",116755,7957
1400000US06081984300,06081984300,"Census Tract 9843, San Mateo County, California",-,**
1400000US06081990100,06081990100,"Census Tract 9901, San Mateo County, California",-,**
1400000US06083000101,06083000101,"Census Tract 1.01, Santa Barbara County, California",51400,8395
1400000US06083000102,06083000102,"Census Tract 1.02, Santa Barbara County, California",53553,8045
1400000US06083000103,06083000103,"Census Tract 1.03, Santa Barbara County, California",125435,27551
1400000US06083000200,06083000200,"Census Tract 2, Santa Barbara County, California",64035,12416
1400000US06083000301,06083000301,"Census Tract 3.01, Santa Barbara County, California",52835,9930
1400000US06083000302,06083000302,"Census Tract 3.02, Santa Barbara County, California",55854,8409
1400000US06083000400,06083000400,"Census Tract 4, Santa Barbara County, California",67056,9837
1400000US06083000501,06083000501,"Census Tract 5.01, Santa Barbara County, California",124722,24793
1400000US06083000502,06083000502,"Census Tract 5.02, Santa Barbara County, California",84971,13568
1400000US06083000600,06083000600,"Census Tract 6, Santa Barbara County, California",87356,18581
1400000US06083000700,06083000700,"Census Tract 7, Santa Barbara County, California",111891,17183
1400000US06083000801,06083000801,"Census Tract 8.01, Santa Barbara County, California",58566,9362
1400000US06083000804,06083000804,"Census Tract 8.04, Santa Barbara County, California",58162,15143
1400000US06083000900,06083000900,"Census Tract 9, Santa Barbara County, California",31225,5601
1400000US06083001000,06083001000,"Census Tract 10, Santa Barbara County, California",40739,9959
1400000US06083001101,06083001101,"Census Tract 11.01, Santa Barbara County, California",56352,5675
1400000US06083001102,06083001102,"Census Tract 11.02, Santa Barbara County, California",65256,11119
1400000US06083001203,06083001203,"Census Tract 12.03, Santa Barbara County, California",95159,15255
1400000US06083001206,06083001206,"Census Tract 12.06, Santa Barbara County, California",60516,9446
1400000US06083001208,06083001208,"Census Tract 12.08, Santa Barbara County, California",84514,6842
1400000US06083001304,06083001304,"Census Tract 13.04, Santa Barbara County, California",106419,15450
1400000US06083001306,06083001306,"Census Tract 13.06, Santa Barbara County, California",108393,11354
1400000US06083001402,06083001402,"Census Tract 14.02, Santa Barbara County, California",91667,15940
1400000US06083001500,06083001500,"Census Tract 15, Santa Barbara County, California",157000,47344
1400000US06083001601,06083001601,"Census Tract 16.01, Santa Barbara County, California",102420,9590
1400000US06083001604,06083001604,"Census Tract 16.04, Santa Barbara County, California",55202,3612
1400000US06083001704,06083001704,"Census Tract 17.04, Santa Barbara County, California",57242,7896
1400000US06083001706,06083001706,"Census Tract 17.06, Santa Barbara County, California",76379,17736
1400000US06083001800,06083001800,"Census Tract 18, Santa Barbara County, California",40139,10484
1400000US06083001901,06083001901,"Census Tract 19.01, Santa Barbara County, California",62925,5240
1400000US06083001903,06083001903,"Census Tract 19.03, Santa Barbara County, California",66343,2280
1400000US06083001905,06083001905,"Census Tract 19.05, Santa Barbara County, California",82500,11899
1400000US06083001906,06083001906,"Census Tract 19.06, Santa Barbara County, California",95366,9497
1400000US06083002005,06083002005,"Census Tract 20.05, Santa Barbara County, California",69892,8226
1400000US06083002006,06083002006,"Census Tract 20.06, Santa Barbara County, California",79375,5975
1400000US06083002007,06083002007,"Census Tract 20.07, Santa Barbara County, California",68577,7692
1400000US06083002008,06083002008,"Census Tract 20.08, Santa Barbara County, California",72403,7816
1400000US06083002009,06083002009,"Census Tract 20.09, Santa Barbara County, California",74961,9374
1400000US06083002010,06083002010,"Census Tract 20.10, Santa Barbara County, California",83704,7502
1400000US06083002011,06083002011,"Census Tract 20.11, Santa Barbara County, California",63185,8640
1400000US06083002012,06083002012,"Census Tract 20.12, Santa Barbara County, California",68043,16970
1400000US06083002013,06083002013,"Census Tract 20.13, Santa Barbara County, California",85179,31413
1400000US06083002101,06083002101,"Census Tract 21.01, Santa Barbara County, California",40391,12224
1400000US06083002102,06083002102,"Census Tract 21.02, Santa Barbara County, California",60439,5428
1400000US06083002103,06083002103,"Census Tract 21.03, Santa Barbara County, California",39135,11208
1400000US06083002205,06083002205,"Census Tract 22.05, Santa Barbara County, California",42206,9675
1400000US06083002206,06083002206,"Census Tract 22.06, Santa Barbara County, California",39722,9224
1400000US06083002209,06083002209,"Census Tract 22.09, Santa Barbara County, California",56410,4264
1400000US06083002210,06083002210,"Census Tract 22.10, Santa Barbara County, California",71458,11524
1400000US06083002211,06083002211,"Census Tract 22.11, Santa Barbara County, California",66932,16002
1400000US06083002303,06083002303,"Census Tract 23.03, Santa Barbara County, California",47682,7460
1400000US06083002304,06083002304,"Census Tract 23.04, Santa Barbara County, California",43195,4890
1400000US06083002305,06083002305,"Census Tract 23.05, Santa Barbara County, California",49464,9409
1400000US06083002306,06083002306,"Census Tract 23.06, Santa Barbara County, California",55862,13981
1400000US06083002402,06083002402,"Census Tract 24.02, Santa Barbara County, California",47180,13978
1400000US06083002403,06083002403,"Census Tract 24.03, Santa Barbara County, California",31229,2304
1400000US06083002404,06083002404,"Census Tract 24.04, Santa Barbara County, California",33705,4635
1400000US06083002502,06083002502,"Census Tract 25.02, Santa Barbara County, California",45000,7951
1400000US06083002604,06083002604,"Census Tract 26.04, Santa Barbara County, California",73375,20871
1400000US06083002606,06083002606,"Census Tract 26.06, Santa Barbara County, California",61453,10136
1400000US06083002702,06083002702,"Census Tract 27.02, Santa Barbara County, California",35148,3908
1400000US06083002703,06083002703,"Census Tract 27.03, Santa Barbara County, California",39644,9139
1400000US06083002705,06083002705,"Census Tract 27.05, Santa Barbara County, California",35781,6588
1400000US06083002706,06083002706,"Census Tract 27.06, Santa Barbara County, California",32385,4775
1400000US06083002707,06083002707,"Census Tract 27.07, Santa Barbara County, California",43512,7483
1400000US06083002708,06083002708,"Census Tract 27.08, Santa Barbara County, California",47068,8155
1400000US06083002802,06083002802,"Census Tract 28.02, Santa Barbara County, California",74694,13238
1400000US06083002806,06083002806,"Census Tract 28.06, Santa Barbara County, California",77083,20598
1400000US06083002808,06083002808,"Census Tract 28.08, Santa Barbara County, California",77551,6433
1400000US06083002809,06083002809,"Census Tract 28.09, Santa Barbara County, California",82448,6438
1400000US06083002906,06083002906,"Census Tract 29.06, Santa Barbara County, California",101050,12426
1400000US06083002907,06083002907,"Census Tract 29.07, Santa Barbara County, California",99839,12560
1400000US06083002909,06083002909,"Census Tract 29.09, Santa Barbara County, California",95110,14067
1400000US06083002913,06083002913,"Census Tract 29.13, Santa Barbara County, California",90990,17367
1400000US06083002914,06083002914,"Census Tract 29.14, Santa Barbara County, California",78264,11050
1400000US06083002915,06083002915,"Census Tract 29.15, Santa Barbara County, California",42708,10199
1400000US06083002922,06083002922,"Census Tract 29.22, Santa Barbara County, California",61875,18920
1400000US06083002924,06083002924,"Census Tract 29.24, Santa Barbara County, California",13762,2730
1400000US06083002926,06083002926,"Census Tract 29.26, Santa Barbara County, California",19107,5700
1400000US06083002928,06083002928,"Census Tract 29.28, Santa Barbara County, California",17609,7469
1400000US06083002930,06083002930,"Census Tract 29.30, Santa Barbara County, California",68214,12938
1400000US06083002932,06083002932,"Census Tract 29.32, Santa Barbara County, California",110938,10653
1400000US06083003001,06083003001,"Census Tract 30.01, Santa Barbara County, California",61163,11532
1400000US06083003004,06083003004,"Census Tract 30.04, Santa Barbara County, California",108375,16715
1400000US06083003005,06083003005,"Census Tract 30.05, Santa Barbara County, California",85083,8323
1400000US06083003007,06083003007,"Census Tract 30.07, Santa Barbara County, California",104600,25026
1400000US06083003102,06083003102,"Census Tract 31.02, Santa Barbara County, California",82309,4025
1400000US06083980000,06083980000,"Census Tract 9800, Santa Barbara County, California",-,**
1400000US06083980100,06083980100,"Census Tract 9801, Santa Barbara County, California",-,**
1400000US06083990000,06083990000,"Census Tract 9900, Santa Barbara County, California",-,**
1400000US06085500100,06085500100,"Census Tract 5001, Santa Clara County, California",73811,16256
1400000US06085500200,06085500200,"Census Tract 5002, Santa Clara County, California",74773,17313
1400000US06085500300,06085500300,"Census Tract 5003, Santa Clara County, California",104432,21360
1400000US06085500400,06085500400,"Census Tract 5004, Santa Clara County, California",60809,6565
1400000US06085500500,06085500500,"Census Tract 5005, Santa Clara County, California",114779,16526
1400000US06085500600,06085500600,"Census Tract 5006, Santa Clara County, California",109074,13596
1400000US06085500800,06085500800,"Census Tract 5008, Santa Clara County, California",63214,19030
1400000US06085500901,06085500901,"Census Tract 5009.01, Santa Clara County, California",49941,9432
1400000US06085500902,06085500902,"Census Tract 5009.02, Santa Clara County, California",22548,13218
1400000US06085501000,06085501000,"Census Tract 5010, Santa Clara County, California",39211,12194
1400000US06085501101,06085501101,"Census Tract 5011.01, Santa Clara County, California",57292,21036
1400000US06085501102,06085501102,"Census Tract 5011.02, Santa Clara County, California",75342,29545
1400000US06085501200,06085501200,"Census Tract 5012, Santa Clara County, California",56116,19948
1400000US06085501300,06085501300,"Census Tract 5013, Santa Clara County, California",80795,21150
1400000US06085501401,06085501401,"Census Tract 5014.01, Santa Clara County, California",40750,4107
1400000US06085501402,06085501402,"Census Tract 5014.02, Santa Clara County, California",44250,7835
1400000US06085501501,06085501501,"Census Tract 5015.01, Santa Clara County, California",40407,6607
1400000US06085501502,06085501502,"Census Tract 5015.02, Santa Clara County, California",53750,23405
1400000US06085501600,06085501600,"Census Tract 5016, Santa Clara County, California",40492,22340
1400000US06085501700,06085501700,"Census Tract 5017, Santa Clara County, California",43788,11787
1400000US06085501800,06085501800,"Census Tract 5018, Santa Clara County, California",86944,12757
1400000US06085501900,06085501900,"Census Tract 5019, Santa Clara County, California",83795,10517
1400000US06085502001,06085502001,"Census Tract 5020.01, Santa Clara County, California",60850,13196
1400000US06085502002,06085502002,"Census Tract 5020.02, Santa Clara County, California",45114,11198
1400000US06085502101,06085502101,"Census Tract 5021.01, Santa Clara County, California",78533,15039
1400000US06085502102,06085502102,"Census Tract 5021.02, Santa Clara County, California",50875,6223
1400000US06085502201,06085502201,"Census Tract 5022.01, Santa Clara County, California",52727,12313
1400000US06085502202,06085502202,"Census Tract 5022.02, Santa Clara County, California",106484,26262
1400000US06085502301,06085502301,"Census Tract 5023.01, Santa Clara County, California",90032,22928
1400000US06085502302,06085502302,"Census Tract 5023.02, Santa Clara County, California",89375,9711
1400000US06085502400,06085502400,"Census Tract 5024, Santa Clara County, California",122377,21044
1400000US06085502500,06085502500,"Census Tract 5025, Santa Clara County, California",130189,15470
1400000US06085502601,06085502601,"Census Tract 5026.01, Santa Clara County, California",154000,32650
1400000US06085502603,06085502603,"Census Tract 5026.03, Santa Clara County, California",97202,43774
1400000US06085502604,06085502604,"Census Tract 5026.04, Santa Clara County, California",78606,16460
1400000US06085502701,06085502701,"Census Tract 5027.01, Santa Clara County, California",80833,15090
